"Страна","Область","Город","Визиты","Посетители","Отказы","Глубина просмотра","Время на сайте"
"Россия","Рязанская область","Касимов","26","17","0.07692307692307693","1.4230769230769231","00:00:42"
"Россия","Свердловская область","Ревда","26","25","0.15384615384615385","1.2692307692307692","00:00:31"
"Украина","Луганская область","Ровеньки","26","23","0.11538461538461538","1.6923076923076923","00:03:18"
"Украина","Полтавская область","Миргород","26","19","0.038461538461538464","1.5384615384615385","00:01:18"
"Германия","Свободное государство Бавария","Аугсбург","25","2","0.32","1.2","00:05:35"
"Италия","Лацио","Рим","25","24","0.16","1.36","00:01:02"
"Канада","Провинция Квебек","Монреаль","25","12","0.24","1.76","00:03:00"
"Россия","Иркутская область","Черемхово","25","19","0.24","1.12","00:00:13"
"Россия","Москва и Московская область","Куровское","25","9","0.04","1.28","00:02:09"
"Россия","Москва и Московская область","Протвино","25","17","0.24","1.88","00:01:11"
"Россия","Рязанская область","Сасово","25","25","0.04","1.0","00:00:11"
"Россия","Самарская область","Жигулёвск","25","24","0.04","1.68","00:01:08"
"Россия","Санкт-Петербург и Ленинградская область","Кировск","25","14","0.28","1.2","00:00:14"
"Россия","Санкт-Петербург и Ленинградская область","Тосно","25","22","0.12","1.6","00:01:52"
"Россия","Свердловская область","Красноуфимск","25","19","0.08","1.12","00:00:43"
"Россия","Ханты-Мансийский автономный округ - Югра","Мегион","25","25","0.32","1.32","00:00:54"
"США","Штат Калифорния","Не определено","25","23","0.28","1.32","00:01:43"
"Украина","Киевская область","Бровары","25","24","0.32","1.52","00:00:54"
"Украина","Луганская область","Антрацит","25","20","0.0","1.36","00:02:22"
"Казахстан","Карагандинская область","Жезказган","24","22","0.16666666666666663","1.4583333333333333","00:00:28"
"Кипр","Район Никосия","Никосия","24","22","0.125","1.4583333333333333","00:00:46"
"Россия","Курская область","Курчатов","24","18","0.16666666666666663","1.5","00:01:55"
"Россия","Ханты-Мансийский автономный округ - Югра","Радужный","24","17","0.08333333333333331","1.125","00:01:33"
"Россия","Чувашская Республика","Шумерля","24","11","0.08333333333333331","1.2083333333333333","00:00:19"
"США","Штат Пенсильвания","Филадельфия","24","17","0.08333333333333331","1.1666666666666667","00:00:35"
"Украина","Житомирская область","Коростень","24","15","0.125","1.4166666666666667","00:00:48"
"Украина","Житомирская область","Новоград-Волынский","24","13","0.16666666666666663","1.7083333333333333","00:03:04"
"Франция","Воклюз","Оранж","24","16","0.08333333333333331","2.0","00:01:44"
"Великобритания","Графство Эссекс","Челмсфорд","23","6","0.13043478260869565","1.3478260869565217","00:01:49"
"Италия","Венето","Тревизо","23","18","0.30434782608695654","1.8695652173913044","00:03:40"
"Казахстан","Восточно-Казахстанская область","Не определено","23","20","0.21739130434782608","1.5217391304347827","00:00:54"
"Норвегия","Фюльке Осло","Осло","23","22","0.30434782608695654","1.2173913043478262","00:00:15"
"Польша","Подкарпатское воеводство","Жешув","23","21","0.43478260869565216","1.0434782608695652","00:00:44"
"Россия","Воронежская область","Россошь","23","22","0.21739130434782608","1.0","00:00:11"
"Россия","Республика Алтай","Не определено","23","16","0.21739130434782608","1.0434782608695652","00:02:06"
"Россия","Республика Коми","Инта","23","17","0.17391304347826086","1.434782608695652","00:00:41"
"Россия","Томская область","Стрежевой","23","23","0.13043478260869565","1.7826086956521738","00:00:55"
"Россия","Ханты-Мансийский автономный округ - Югра","Югорск","23","22","0.0","1.0869565217391304","00:00:24"
