formalname_region,formalname_city,address,cadastral_registration_date,stage,built_year,exploitation_start_year,project_type,house_type,floor_count_max,floor_count_min,entrance_count,residents_count,area_total,area_residential,area_non_residential,area_common_property,area_land,monument_status,monument_document_date,monument_document_number,deterioration_total,determined_date,floor_type,wall_material,alarm_reason,alarm_reason_other,alarm_document_number,alarm_has_file,exp_name,exp_document_number,exp_document_date,exp_has_file,commission_document_number,commission_document_date,commission_has_file,further_use,decision_deadline_date,planned_resettlement_date,actual_resettlement_date,planned_rooms_count,planned_rooms_square,planned_ppl_count,planned_demolition_date,resettled_rooms_count,resettled_rooms_square,resettled_ppl_count,empty_rooms_count,empty_rooms_square,redemption_amount,planned_providing_area_square,alarm_document_date,year_alarm_document,date_alarm
Вологодская,Бекетово,"обл. Вологодская, р-н. Вожегодский, п. Бекетово, ул. Лесная, д. 32",,Эксплуатируемый,1960,1960,,Жилой дом блокированной застройки,1,,3,1,"95,3","82,5",,,,Не заполнено,,,63,20.09.2007,Деревянные,Деревянные,Физический износ,,№93,Не имеется,,,,Не имеется,,,Не имеется,Снос,,,,1,"20,3",1,,,,,3,"62,2",,"20,3",19.12.2012,2012,52
Вологодская,Белавинская,"обл. Вологодская, р-н. Вожегодский, д. Белавинская, д. 34",,Эксплуатируемый,1976,1976,,Многоквартирный дом,1,1,1,,"106,9","106,9",,,,Не заполнено,,,,,,,Физический износ,,381,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,,,,,,,,,,,,25.05.2017,2017,41
Вологодская,Большая Климовская,"обл. Вологодская, р-н. Вожегодский, д. Большая Климовская, д. 42",,Эксплуатируемый,1976,1976,,Многоквартирный дом,1,1,1,11,"102,5","102,5",,,,Не имеется,,,,,,,Физический износ,,106,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,6,"102,5",11,,,,,,,,,16.06.2017,2017,41
Вологодская,Большая Климовская,"обл. Вологодская, р-н. Вожегодский, д. Большая Климовская, д. 108",,Эксплуатируемый,1970,1970,деревянное,Многоквартирный дом,2,1,1,25,"344,2","304,7",0,"39,5",,Не имеется,,,81,01.02.2012,Деревянные,Деревянные,Физический износ,,89,Имеется,"ООО ""Вологдаархпроект""",2102-ТО,08.02.2012,Имеется,3,10.10.2012,Имеется,Снос,,31.12.2021,,16,"304,7",25,01.01.2027,,,,,,,"326,4",19.10.2012,2012,42
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Вокзальная, д. 1",,Эксплуатируемый,1915,1915,"деревянное, кирпичное",Многоквартирный дом,1,1,1,14,"418,3","312,5",0,"105,8","521,6",Не имеется,,,55,09.09.2007,Деревянные,Смешанные,Физический износ,,102,Имеется,"Общество с ограниченной ответственностью Вологодское Областное предприятие ""Вологдаоблагроинвестстрой""",224.15/2-ТЗ,26.05.2015,Имеется,27,16.06.2015,Имеется,Снос,,30.06.2022,,14,"312,5",14,01.01.2025,,,,,,,"312,5",17.06.2015,2015,100
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Вокзальная, д. 6",,Эксплуатируемый,1896,1896,деревянное,Многоквартирный дом,1,1,2,7,"98,6","98,6",0,0,"126,5",Не имеется,,,64,02.02.1996,Деревянные,Деревянные,Физический износ,,126,Имеется,"Общество с ограниченной ответственностью Вологодское Областное предприятие ""Вологда облагроинвестстрой",216.14/7-ТЗ,17.01.2014,Имеется,4,04.03.2014,Имеется,Снос,,30.06.2022,,3,"98,6",7,01.01.2027,,,,,,,"82,93",24.06.2014,2014,118
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Вокзальная, д. 10",,Эксплуатируемый,1916,1916,жилое,Многоквартирный дом,1,1,2,7,"238,7","185,2",0,"53,5",,Не имеется,,,66,31.05.2016,,,Физический износ,,301,Имеется,"Общество с ограниченной ответственностью Вологодское областное предприятие ""Вологдаоблагроинвестстрой""",230.16/5-ТЗ,26.09.2016,Имеется,15,14.12.2016,Имеется,Снос,,30.06.2023,,10,"185,2",7,01.01.2028,,,,,,,,21.12.2016,2016,100
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Гагарина, д. 49",,Эксплуатируемый,1968,1968,,Многоквартирный дом,2,1,1,25,"360,4","333,4",0,"26,9",,Не имеется,,,,,,,Физический износ,,220,Имеется,"ООО ""Техэксперт""",ПП-09-15-151,08.10.2015,Имеется,7,05.09.2016,Имеется,Снос,,30.06.2023,,18,"333,4",25,01.01.2027,,,,,,,,06.10.2016,2016,48
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Заводская, д. 11",,Эксплуатируемый,1985,1985,,Многоквартирный дом,2,1,1,18,"327,4","327,4",0,,,Не заполнено,,,"66,3",08.09.2017,,,Физический износ,,48,Не имеется,,,,Не имеется,,,Не имеется,Снос,,,,12,"327,6",18,01.01.2030,,,,,,,,12.02.2018,2018,33
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Заводская, д. 12",,Эксплуатируемый,1987,1987,,Многоквартирный дом,2,1,1,14,"351,2",339,0,,,Не имеется,,,65,01.04.2016,,,Физический износ,,299,Имеется,"Общество с ограниченной ответственностью Вологодское областное предприятие ""Вологдаоблагроинвестстрой""",230.16/2-ТЗ,26.09.2016,Имеется,12,14.12.2016,Имеется,Снос,,30.06.2023,,12,339,14,01.01.2028,,,,,,,,21.12.2016,2016,29
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Заводская, д. 15",16.12.1996,Эксплуатируемый,1985,1985,,Многоквартирный дом,2,1,1,17,"350,8",252,0,"98,8",,Не имеется,,,,,Не заполнено,Не заполнено,Физический износ,,300,Имеется,"Общество с ограниченной ответственностью Вологодское областное предприятие ""Вологдаоблагроинвестстрой""",230.16/1-ТЗ,26.09.2016,Имеется,13,14.12.2016,Имеется,Снос,,30.06.2023,,10,252,17,01.01.2028,,,,,,,,21.12.2016,2016,31
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Заводская, д. 16",16.12.1996,Эксплуатируемый,1983,1983,жилое,Многоквартирный дом,2,1,2,15,"257,8","257,8",0,,,Не имеется,,,63,03.10.2007,Не заполнено,Не заполнено,Физический износ,,96,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,11,"257,8",6,,,,,,,,,26.05.2017,2017,34
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Заводская, д. 17",16.12.1996,Эксплуатируемый,1986,1986,,Многоквартирный дом,2,1,1,11,"358,84","335,7",0,"23,14",,Не имеется,,,60,15.08.2016,Не заполнено,Не заполнено,Физический износ,,326,Имеется,"Общество с ограниченной ответственностью Вологодское областное предприятие ""Вологдаоблагроинвестстрой""",230.16/7-ТЗ,26.10.2016,Имеется,14,07.12.2016,Имеется,Снос,,30.06.2023,,14,"335,7",11,01.01.2028,,,,,,,,30.12.2016,2016,30
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Заводская, д. 18",16.12.1996,Эксплуатируемый,1986,1986,жилое,Многоквартирный дом,2,1,1,15,"320,6","320,6",0,,,Не заполнено,,,63,03.07.2007,Не заполнено,Не заполнено,Физический износ,,47,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,8,"206,8",10,,,,,,,,,12.02.2018,2018,32
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Кооперативная, д. 9а",,Эксплуатируемый,1988,1988,жилое,Многоквартирный дом,1,1,2,3,158,"112,7",0,,,Не имеется,,,63,19.09.2007,,,Физический износ,,302,Имеется,"Общество с ограниченной ответственностью Вологодское областное предприятие ""Вологдаоблагроинвестстрой""",230.16/4-ТЗ,28.09.2016,Имеется,16,14.12.2016,Имеется,Снос,,30.06.2023,,6,"112,7",3,01.01.2028,,,,,,,,21.12.2016,2016,28
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Луева, д. 3, к. б",,Эксплуатируемый,1941,1941,жилое,Многоквартирный дом,2,1,1,4,"187,6","120,3",0,,,Не имеется,,,66,03.12.2007,Деревянные,Деревянные,Физический износ,,44,Не имеется,,,,Не имеется,,,Не имеется,Снос,,,,3,"78,5",3,01.01.2030,,,,,,,,12.02.2018,2018,77
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Мира, д. 15",16.12.1996,Эксплуатируемый,1961,1961,деревянный,Многоквартирный дом,2,1,1,15,"322,3","316,6",0,"5,7",935,Не имеется,,,52,12.12.2007,,,Пожар,,62,Имеется,,,,Не имеется,2,17.02.2014,Имеется,Снос,,,,17,320,15,01.01.2026,,,,,,,"317,6",18.02.2014,2014,53
Вологодская,Вожега,"обл. Вологодская, р-н. Вожегодский, п. Вожега, ул. Мира, д. 17",16.12.1996,Эксплуатируемый,1961,1961,жилое,Многоквартирный дом,2,1,1,18,332,"318,9",0,"13,1","211,4",Не имеется,,0,64,10.12.2007,Деревянные,Деревянные,Физический износ,,427,Имеется,"Бюджетное учреждение в сфере государственной кадастровой оценки Вологодской области ""Бюро кадастровой оценки и технической инвентаризации""",б/н,08.10.2018,Имеется,10,06.12.2018,Имеется,Снос,,01.01.2032,,18,"318,9",11,01.09.2033,,,,,,,"318,9",11.12.2018,2018,57
